# SN t e_t_min e_t_max gr e_gr_min e_gr_max type marker 
ZTF18aaslhxt 51.316862 0.091437 0.091059 0.796708 0.117485 0.130342 normal o 
ZTF18aaslhxt 52.334406 0.091437 0.091059 0.749088 0.076194 0.080653 normal o 
ZTF18aaslhxt 53.334904 0.091437 0.091059 0.533383 0.091184 0.098719 normal o 
ZTF18aaslhxt 54.221461 0.091437 0.091059 0.619403 0.066335 0.069627 normal o 
ZTF18aaslhxt 56.135127 0.091437 0.091059 0.664509 0.066791 0.070767 normal o 
ZTF18aaslhxt 57.065433 0.091437 0.091059 0.718009 0.052638 0.054834 normal o 
ZTF18aaslhxt 58.011175 0.091437 0.091059 0.594759 0.056230 0.057768 normal o 
ZTF18aaslhxt 59.924694 0.091437 0.091059 0.548755 0.052515 0.053914 normal o 
ZTF18aaslhxt 60.859883 0.091437 0.091059 0.673865 0.092165 0.097566 normal o 
ZTF18aaslhxt 62.782696 0.091437 0.091059 0.476166 0.085461 0.086237 normal o 
ZTF18aaslhxt 63.732411 0.091437 0.091059 0.649888 0.076364 0.079291 normal o 
ZTF18aaslhxt 64.637589 0.091437 0.091059 0.601201 0.079906 0.084595 normal o 
ZTF18aaslhxt 65.552226 0.091437 0.091059 0.532998 0.109951 0.112083 normal o 
ZTF18aaslhxt 66.510689 0.091437 0.091059 0.324413 0.089986 0.094428 normal o 
ZTF18aaslhxt 67.518033 0.091437 0.091059 0.871224 0.248065 0.318864 normal o 
ZTF18aaslhxt 68.451466 0.091437 0.091059 0.373765 0.086336 0.090815 normal o 
ZTF18aaslhxt 69.441401 0.091437 0.091059 0.390981 0.104426 0.112763 normal o 
ZTF18aaslhxt 70.390717 0.091437 0.091059 0.497197 0.077954 0.080730 normal o 
ZTF18aaslhxt 71.272892 0.091437 0.091059 0.462551 0.104458 0.109708 normal o 
ZTF18aaslhxt 72.286148 0.091437 0.091059 0.526866 0.107821 0.112363 normal o 
ZTF18aaslhxt 73.210646 0.091437 0.091059 0.407950 0.081458 0.084726 normal o 
ZTF18aaslhxt 74.055736 0.091437 0.091059 0.335291 0.118281 0.128688 normal o 
ZTF18aaslhxt 75.067276 0.091437 0.091059 0.114980 0.111136 0.116331 normal o 
ZTF18aaslhxt 76.030361 0.091437 0.091059 0.168471 0.156717 0.185399 normal o 
ZTF18aaslhxt 76.976149 0.091437 0.091059 0.364759 0.215672 0.268709 normal o 
ZTF18aaslhxt 77.875680 0.091437 0.091059 0.551328 0.206118 0.246479 normal o 
ZTF18aaslhxt 78.818256 0.091437 0.091059 0.302339 0.272897 0.340447 normal o 
ZTF18aaslhxt 80.703847 0.091437 0.091059 0.533937 0.264224 0.330544 normal o 
ZTF18aaslhxt 81.663120 0.091437 0.091059 0.186891 0.114398 0.118822 normal o 
ZTF18aaslhxt 82.562074 0.091437 0.091059 0.163216 0.140841 0.158457 normal o 
ZTF18aaslhxt 83.525207 0.091437 0.091059 0.282309 0.118968 0.117689 normal o 
ZTF18aaslhxt 89.156832 0.091437 0.091059 0.684643 0.193988 0.219388 normal o 
ZTF18aaslhxt 94.021078 0.091437 0.091059 0.467621 0.176843 0.192981 normal o 
ZTF18aaslhxt 99.632467 0.091437 0.091059 0.294045 0.151463 0.163578 normal o 
ZTF18aaslhxt 100.642681 0.091437 0.091059 0.012545 0.164198 0.164474 normal o 
ZTF18aaslhxt 101.518667 0.091437 0.091059 0.271012 0.175006 0.190203 normal o 
ZTF18aaslhxt 102.487809 0.091437 0.091059 0.531934 0.235114 0.277820 normal o 
ZTF18aaslhxt 110.036609 0.091437 0.091059 -0.128142 0.276412 0.286805 normal o 
ZTF18aaslhxt 110.982701 0.091437 0.091059 0.004117 0.152386 0.150907 normal o 
ZTF18aaslhxt 111.915743 0.091437 0.091059 0.368569 0.164186 0.169159 normal o 
ZTF18aaslhxt 112.873183 0.091437 0.091059 0.213535 0.193772 0.199832 normal o 
ZTF18aaslhxt 113.807163 0.091437 0.091059 0.105984 0.123814 0.124493 normal o 
ZTF18aaslhxt 114.774204 0.091437 0.091059 0.170299 0.150959 0.158545 normal o 
ZTF18aaslhxt 116.662223 0.091437 0.091059 -0.257450 0.150069 0.146629 normal o 
ZTF18aaslhxt 117.597595 0.091437 0.091059 0.027265 0.189503 0.185474 normal o 
ZTF18aaslhxt 118.557858 0.091437 0.091059 0.144994 0.192538 0.202604 normal o 
ZTF18aaslhxt 119.496823 0.091437 0.091059 0.030778 0.210553 0.203372 normal o 
ZTF18aaslhxt 120.435295 0.091437 0.091059 0.177170 0.159000 0.163175 normal o 
ZTF18aaslhxt 121.392609 0.091437 0.091059 -0.209132 0.204042 0.193314 normal o 
ZTF18aaslhxt 122.330822 0.091437 0.091059 -0.188390 0.177296 0.178289 normal o 
ZTF18aaslhxt 123.283308 0.091437 0.091059 -0.061029 0.225531 0.231331 normal o 
ZTF18aaslhxt 124.249215 0.091437 0.091059 -0.357674 0.235014 0.219356 normal o 
ZTF18aaslhxt 125.195237 0.091437 0.091059 -0.239674 0.254633 0.244179 normal o 
ZTF18aaslhxt 126.124991 0.091437 0.091059 0.087794 0.256499 0.278215 normal o 
ZTF18aaslhxt 127.073712 0.091437 0.091059 -0.223441 0.221669 0.217677 normal o 
ZTF18aaslhxt 128.031165 0.091437 0.091059 -0.421039 0.270368 0.260838 normal o 
ZTF18aaslhxt 129.893499 0.091437 0.091059 -0.050410 0.310531 0.349254 normal o 
ZTF18aaslhxt 130.845299 0.091437 0.091059 -0.268015 0.278095 0.281776 normal o 
ZTF18aaslhxt 133.687361 0.091437 0.091059 -0.249513 0.464134 0.475268 normal o 
ZTF18aaslhxt 137.483635 0.091437 0.091059 -0.003741 0.347300 0.355039 normal o 
ZTF18aaslhxt 138.422668 0.091437 0.091059 -0.517059 0.418502 0.348933 normal o 
ZTF18aaumlfl 4.128542 0.398990 0.365942 -0.226234 0.168493 0.166677 normal o 
ZTF18aaumlfl 5.965617 0.398990 0.365942 -0.160462 0.115628 0.107754 normal o 
ZTF18aaumlfl 6.822713 0.398990 0.365942 -0.122445 0.069373 0.068234 normal o 
ZTF18aaumlfl 9.600285 0.398990 0.365942 -0.229135 0.047500 0.046317 normal o 
ZTF18aaumlfl 13.274963 0.398990 0.365942 -0.301878 0.049530 0.048247 normal o 
ZTF18aaumlfl 14.192642 0.398990 0.365942 -0.045571 0.050173 0.050824 normal o 
ZTF18aaumlfl 16.964297 0.398990 0.365942 -0.122352 0.046933 0.047422 normal o 
ZTF18aaumlfl 19.699265 0.398990 0.365942 0.022886 0.049209 0.050109 normal o 
ZTF18aaumlfl 20.594477 0.398990 0.365942 -0.066524 0.057857 0.058075 normal o 
ZTF18aaumlfl 22.397180 0.398990 0.365942 -0.068735 0.027513 0.027159 normal o 
ZTF18aaumlfl 23.356313 0.398990 0.365942 -0.080358 0.030966 0.030762 normal o 
ZTF18aaumlfl 24.257736 0.398990 0.365942 -0.093313 0.028290 0.028356 normal o 
ZTF18aaumlfl 26.116592 0.398990 0.365942 -0.187369 0.031546 0.031371 normal o 
ZTF18aaumlfl 27.047483 0.398990 0.365942 -0.093442 0.034773 0.034766 normal o 
ZTF18aaumlfl 27.945924 0.398990 0.365942 -0.094972 0.033720 0.034014 normal o 
ZTF18aaumlfl 28.864975 0.398990 0.365942 -0.073778 0.046376 0.046792 normal o 
ZTF18aaumlfl 29.774670 0.398990 0.365942 -0.067807 0.042861 0.043224 normal o 
ZTF18aaumlfl 30.676546 0.398990 0.365942 0.058620 0.043062 0.043270 normal o 
ZTF18aaumlfl 31.632814 0.398990 0.365942 0.101099 0.056063 0.057079 normal o 
ZTF18aaumlfl 32.553310 0.398990 0.365942 0.159289 0.051744 0.051892 normal o 
ZTF18aaumlfl 33.433521 0.398990 0.365942 0.206169 0.050935 0.052125 normal o 
ZTF18aaumlfl 34.380941 0.398990 0.365942 -0.115428 0.299603 0.408738 normal o 
ZTF18aaumlfl 35.283847 0.398990 0.365942 0.440204 0.082543 0.087337 normal o 
ZTF18aaumlfl 37.166727 0.398990 0.365942 0.571238 0.086697 0.091679 normal o 
ZTF18aaumlfl 38.047602 0.398990 0.365942 0.612319 0.115715 0.123073 normal o 
ZTF18aaumlfl 38.939642 0.398990 0.365942 0.793827 0.143451 0.160349 normal o 
ZTF18aaumlfl 39.893420 0.398990 0.365942 0.470103 0.208559 0.246715 normal o 
ZTF18aaumlfl 40.792072 0.398990 0.365942 0.470779 0.185355 0.215038 normal o 
ZTF18aaumlfl 41.673890 0.398990 0.365942 0.653533 0.217731 0.257676 normal o 
ZTF18aaumlfl 47.233736 0.398990 0.365942 0.783107 0.258888 0.289108 normal o 
ZTF18aaumlfl 48.166599 0.398990 0.365942 0.706290 0.231292 0.259712 normal o 
ZTF18aaumlfl 49.084623 0.398990 0.365942 0.803587 0.253927 0.304833 normal o 
ZTF18aaumlfl 49.995046 0.398990 0.365942 0.731566 0.263166 0.320373 normal o 
ZTF18aaumlfl 51.833392 0.398990 0.365942 0.523314 0.226223 0.235725 normal o 
ZTF18aaumlfl 52.737848 0.398990 0.365942 0.473760 0.209172 0.209216 normal o 
ZTF18aaumlfl 53.643517 0.398990 0.365942 0.408269 0.269974 0.279681 normal o 
ZTF18aaumlfl 54.570558 0.398990 0.365942 0.294069 0.171921 0.181657 normal o 
ZTF18aaumlfl 55.501593 0.398990 0.365942 0.672141 0.225472 0.248580 normal o 
ZTF18aaumlfl 59.189525 0.398990 0.365942 0.703713 0.275395 0.311910 normal o 
ZTF18aaumlfl 60.114024 0.398990 0.365942 0.634457 0.407839 0.463236 normal o 
ZTF18aaumlfl 60.995335 0.398990 0.365942 0.718618 0.248802 0.291635 normal o 
ZTF18aaumlfl 75.716138 0.398990 0.365942 0.205899 0.465985 0.483140 normal o 
ZTF18aauocnw 3.223881 0.574270 0.498694 0.462229 0.328216 0.347988 normal o 
ZTF18aauocnw 5.051134 0.574270 0.498694 -0.034342 0.270145 0.228480 normal o 
ZTF18aauocnw 5.934531 0.574270 0.498694 0.193234 0.097427 0.098745 normal o 
ZTF18aauocnw 8.618957 0.574270 0.498694 -0.639769 0.101060 0.094787 normal o 
ZTF18aauocnw 9.576563 0.574270 0.498694 -0.072614 0.259847 0.332531 normal o 
ZTF18aauocnw 11.369077 0.574270 0.498694 -0.277410 0.129423 0.117770 normal o 
ZTF18aauocnw 12.260280 0.574270 0.498694 -0.317365 0.074576 0.072733 normal o 
ZTF18aauocnw 13.186599 0.574270 0.498694 -0.397950 0.060930 0.059863 normal o 
ZTF18aauocnw 15.879938 0.574270 0.498694 -0.117329 0.058290 0.059842 normal o 
ZTF18aauocnw 16.817294 0.574270 0.498694 -0.056668 0.124315 0.126948 normal o 
ZTF18aauocnw 17.736878 0.574270 0.498694 -0.082868 0.085860 0.090956 normal o 
ZTF18aauocnw 24.940512 0.574270 0.498694 -0.258884 0.026312 0.026235 normal o 
ZTF18aauocnw 25.861703 0.574270 0.498694 -0.179802 0.027788 0.027853 normal o 
ZTF18aauocnw 26.738118 0.574270 0.498694 -0.187885 0.025069 0.025330 normal o 
ZTF18aauocnw 27.669687 0.574270 0.498694 -0.213061 0.040808 0.040744 normal o 
ZTF18aauocnw 28.569205 0.574270 0.498694 -0.206246 0.029731 0.029508 normal o 
ZTF18aauocnw 29.471577 0.574270 0.498694 -0.258100 0.029923 0.029644 normal o 
ZTF18aauocnw 30.381127 0.574270 0.498694 -0.109687 0.037770 0.037997 normal o 
ZTF18aauocnw 31.274293 0.574270 0.498694 -0.155087 0.036005 0.036017 normal o 
ZTF18aauocnw 32.184766 0.574270 0.498694 -0.051943 0.046922 0.048322 normal o 
ZTF18aauocnw 33.093514 0.574270 0.498694 -0.058532 0.051341 0.052003 normal o 
ZTF18aauocnw 34.002579 0.574270 0.498694 -0.024160 0.049185 0.049729 normal o 
ZTF18aauocnw 34.897793 0.574270 0.498694 -0.106073 0.090207 0.096291 normal o 
ZTF18aauocnw 35.816079 0.574270 0.498694 0.107235 0.058990 0.060285 normal o 
ZTF18aauocnw 36.711256 0.574270 0.498694 0.272195 0.065002 0.066686 normal o 
ZTF18aauocnw 37.651957 0.574270 0.498694 0.103246 0.049055 0.049737 normal o 
ZTF18aauocnw 38.532369 0.574270 0.498694 0.223271 0.076932 0.078792 normal o 
ZTF18aauocnw 39.436521 0.574270 0.498694 0.194458 0.082979 0.086004 normal o 
ZTF18aauocnw 40.352551 0.574270 0.498694 0.208327 0.098931 0.102285 normal o 
ZTF18aauocnw 41.217136 0.574270 0.498694 0.316442 0.147469 0.166950 normal o 
ZTF18aauocnw 42.114862 0.574270 0.498694 0.211067 0.166204 0.193163 normal o 
ZTF18aauocnw 43.064844 0.574270 0.498694 0.541741 0.210077 0.250338 normal o 
ZTF18aauocnw 43.972503 0.574270 0.498694 0.527229 0.325077 0.439274 normal o 
ZTF18aauocnw 44.806656 0.574270 0.498694 0.500394 0.311067 0.376910 normal o 
ZTF18aauocnw 46.694378 0.574270 0.498694 0.507502 0.167021 0.184973 normal o 
ZTF18aauocnw 47.596589 0.574270 0.498694 0.307983 0.128490 0.137941 normal o 
ZTF18aauocnw 48.466676 0.574270 0.498694 -0.055265 0.334583 0.298653 normal o 
ZTF18aauocnw 49.417506 0.574270 0.498694 1.162133 0.243482 0.306503 normal o 
ZTF18aauocnw 50.287062 0.574270 0.498694 0.650041 0.110764 0.116467 normal o 
ZTF18aauocnw 51.221344 0.574270 0.498694 0.502624 0.121208 0.127499 normal o 
ZTF18aauocnw 52.124521 0.574270 0.498694 0.946678 0.222652 0.265266 normal o 
ZTF18aauocnw 53.023953 0.574270 0.498694 0.609658 0.137008 0.149757 normal o 
ZTF18aauocnw 53.912368 0.574270 0.498694 0.680406 0.149029 0.157421 normal o 
ZTF18aauocnw 56.663557 0.574270 0.498694 0.839168 0.230204 0.273961 normal o 
ZTF18aauocnw 57.568887 0.574270 0.498694 0.630937 0.183762 0.209901 normal o 
ZTF18aauocnw 58.444984 0.574270 0.498694 0.738273 0.209279 0.228797 normal o 
ZTF18aauocnw 59.347047 0.574270 0.498694 0.789876 0.192829 0.219856 normal o 
ZTF18aauocnw 60.323990 0.574270 0.498694 -0.034789 0.271994 0.331947 normal o 
ZTF18aauocnw 61.188305 0.574270 0.498694 0.748566 0.315187 0.413120 normal o 
ZTF18aauocnw 63.065469 0.574270 0.498694 1.060728 0.318784 0.424555 normal o 
ZTF18aauocnw 63.895558 0.574270 0.498694 0.594511 0.345522 0.442542 normal o 
ZTF18aauocnw 65.775349 0.574270 0.498694 0.216366 0.262782 0.268567 normal o 
ZTF18aauocnw 70.220312 0.574270 0.498694 -0.623184 0.332364 0.364572 normal o 
ZTF18aauocnw 75.649444 0.574270 0.498694 0.892388 0.301566 0.355479 normal o 
ZTF18aauocnw 88.351593 0.574270 0.498694 -0.081218 0.322902 0.413417 normal o 
ZTF18aauocnw 91.979107 0.574270 0.498694 0.084392 0.398819 0.421698 normal o 
ZTF18aauocnw 92.879307 0.574270 0.498694 0.258769 0.307022 0.350075 normal o 
ZTF18aauocnw 104.636964 0.574270 0.498694 0.185388 0.443240 0.462139 normal o 
ZTF18aauocnw 109.191837 0.574270 0.498694 0.139103 0.313589 0.327471 normal o 
ZTF18aauocnw 110.998805 0.574270 0.498694 -0.110942 0.343879 0.332436 normal o 
ZTF18aauocnw 113.713801 0.574270 0.498694 0.154474 0.409420 0.439538 normal o 
ZTF18aauocnw 114.629686 0.574270 0.498694 -0.236923 0.477058 0.500352 normal o 
ZTF18aavrwhu 4.617239 0.219448 0.206405 0.003230 0.078645 0.076585 normal o 
ZTF18aavrwhu 8.398687 0.219448 0.206405 -0.065520 0.110859 0.109046 normal o 
ZTF18aavrwhu 12.118647 0.219448 0.206405 -0.358894 0.073784 0.071149 normal o 
ZTF18aavrwhu 13.051298 0.219448 0.206405 -0.229365 0.051125 0.050443 normal o 
ZTF18aavrwhu 14.917581 0.219448 0.206405 -0.134248 0.028931 0.029043 normal o 
ZTF18aavrwhu 15.935641 0.219448 0.206405 -0.186681 0.031698 0.032048 normal o 
ZTF18aavrwhu 17.748672 0.219448 0.206405 -0.193639 0.013476 0.013270 normal o 
ZTF18aavrwhu 18.747304 0.219448 0.206405 -0.205907 0.024171 0.024050 normal o 
ZTF18aavrwhu 19.671523 0.219448 0.206405 -0.220128 0.014383 0.014363 normal o 
ZTF18aavrwhu 21.552254 0.219448 0.206405 -0.219015 0.012476 0.012478 normal o 
ZTF18aavrwhu 22.494582 0.219448 0.206405 -0.166379 0.014848 0.014776 normal o 
ZTF18aavrwhu 24.367747 0.219448 0.206405 -0.159224 0.011245 0.011173 normal o 
ZTF18aavrwhu 25.296454 0.219448 0.206405 -0.102930 0.013915 0.013761 normal o 
ZTF18aavrwhu 27.188135 0.219448 0.206405 -0.133756 0.025856 0.025634 normal o 
ZTF18aavrwhu 29.062175 0.219448 0.206405 -0.129351 0.015473 0.015342 normal o 
ZTF18aavrwhu 30.981119 0.219448 0.206405 -0.162502 0.015317 0.015263 normal o 
ZTF18aavrwhu 32.817539 0.219448 0.206405 -0.114534 0.034163 0.034388 normal o 
ZTF18aavrwhu 37.523385 0.219448 0.206405 -0.102269 0.042006 0.042435 normal o 
ZTF18aavrwhu 38.459754 0.219448 0.206405 0.031232 0.060655 0.061742 normal o 
ZTF18aavrwhu 39.419248 0.219448 0.206405 0.240014 0.042708 0.043464 normal o 
ZTF18aavrwhu 40.369082 0.219448 0.206405 0.182371 0.092269 0.098952 normal o 
ZTF18aavrwhu 41.337437 0.219448 0.206405 0.134800 0.080812 0.086380 normal o 
ZTF18aavrwhu 42.255762 0.219448 0.206405 0.358746 0.056816 0.058995 normal o 
ZTF18aavrwhu 44.099974 0.219448 0.206405 0.396484 0.076640 0.080674 normal o 
ZTF18aavrwhu 49.745839 0.219448 0.206405 0.829784 0.092146 0.098026 normal o 
ZTF18aavrwhu 59.155494 0.219448 0.206405 0.558005 0.127298 0.136552 normal o 
ZTF18aavrwhu 67.662729 0.219448 0.206405 0.116802 0.217218 0.259651 normal o 
ZTF18aavrwhu 73.304714 0.219448 0.206405 -0.094558 0.328306 0.436351 normal o 
ZTF18aavrwhu 76.081965 0.219448 0.206405 0.114915 0.248289 0.240103 normal o 
ZTF18aavrwhu 78.923187 0.219448 0.206405 0.362338 0.188491 0.193809 normal o 
ZTF18aaxcntm 3.779886 0.152326 0.146525 -0.081289 0.083832 0.087033 normal o 
ZTF18aaxcntm 6.712294 0.152326 0.146525 -0.006113 0.026172 0.026598 normal o 
ZTF18aaxcntm 7.661460 0.152326 0.146525 -0.037862 0.024465 0.024642 normal o 
ZTF18aaxcntm 9.577872 0.152326 0.146525 -0.093053 0.014595 0.014497 normal o 
ZTF18aaxcntm 10.591701 0.152326 0.146525 -0.095477 0.014643 0.014509 normal o 
ZTF18aaxcntm 11.547371 0.152326 0.146525 -0.159743 0.012298 0.012304 normal o 
ZTF18aaxcntm 13.514899 0.152326 0.146525 -0.213364 0.011922 0.011787 normal o 
ZTF18aaxcntm 14.501142 0.152326 0.146525 -0.191343 0.014936 0.014827 normal o 
ZTF18aaxcntm 15.450238 0.152326 0.146525 -0.177053 0.011684 0.011812 normal o 
ZTF18aaxcntm 16.424976 0.152326 0.146525 -0.165192 0.013573 0.013346 normal o 
ZTF18aaxcntm 17.396586 0.152326 0.146525 -0.117853 0.013675 0.013818 normal o 
ZTF18aaxcntm 18.342441 0.152326 0.146525 -0.117725 0.013020 0.013031 normal o 
ZTF18aaxcntm 19.356557 0.152326 0.146525 -0.111922 0.012416 0.012364 normal o 
ZTF18aaxcntm 20.329847 0.152326 0.146525 -0.112086 0.012517 0.012518 normal o 
ZTF18aaxcntm 21.269402 0.152326 0.146525 -0.129006 0.012056 0.012021 normal o 
ZTF18aaxcntm 23.222739 0.152326 0.146525 -0.166165 0.012490 0.012576 normal o 
ZTF18aaxcntm 25.216605 0.152326 0.146525 -0.139090 0.017315 0.017006 normal o 
ZTF18aaxcntm 26.127917 0.152326 0.146525 -0.162729 0.017943 0.017904 normal o 
ZTF18aaxcntm 27.094484 0.152326 0.146525 -0.106109 0.016903 0.016803 normal o 
ZTF18aaxcntm 28.101866 0.152326 0.146525 -0.054463 0.021190 0.021238 normal o 
ZTF18aaxcntm 29.055254 0.152326 0.146525 0.053854 0.021211 0.021179 normal o 
ZTF18aaxcntm 29.988371 0.152326 0.146525 0.140414 0.021604 0.021756 normal o 
ZTF18aaxcntm 33.925178 0.152326 0.146525 0.464469 0.041654 0.042953 normal o 
ZTF18aaxcntm 34.876831 0.152326 0.146525 0.660102 0.028889 0.029330 normal o 
ZTF18aaxcntm 35.855402 0.152326 0.146525 0.722176 0.024413 0.024436 normal o 
ZTF18aaxcntm 36.863647 0.152326 0.146525 0.896811 0.021808 0.021937 normal o 
ZTF18aaxcntm 37.835064 0.152326 0.146525 0.890240 0.025223 0.025517 normal o 
ZTF18aaxcntm 38.812158 0.152326 0.146525 0.847546 0.041458 0.042698 normal o 
ZTF18aaxcntm 40.745803 0.152326 0.146525 0.924060 0.024537 0.024504 normal o 
ZTF18aaxcntm 41.718206 0.152326 0.146525 0.890974 0.027030 0.026541 normal o 
ZTF18aaxcntm 42.661736 0.152326 0.146525 0.930982 0.032871 0.033646 normal o 
ZTF18aaxcntm 43.644134 0.152326 0.146525 0.872438 0.030348 0.030279 normal o 
ZTF18aaxcntm 44.630127 0.152326 0.146525 0.873808 0.028711 0.028979 normal o 
ZTF18aaxcntm 47.510352 0.152326 0.146525 0.779302 0.057384 0.060598 normal o 
ZTF18aaxcntm 48.509355 0.152326 0.146525 0.837819 0.043588 0.044594 normal o 
ZTF18aaxcntm 49.514200 0.152326 0.146525 0.842461 0.049532 0.050121 normal o 
ZTF18aaxcntm 50.447458 0.152326 0.146525 0.781059 0.037417 0.038148 normal o 
ZTF18aaxcntm 51.499208 0.152326 0.146525 0.974509 0.117201 0.130104 normal o 
ZTF18aaxcntm 52.435790 0.152326 0.146525 0.823251 0.078336 0.083673 normal o 
ZTF18aaxcntm 55.292351 0.152326 0.146525 0.659270 0.077299 0.083014 normal o 
ZTF18aaxcntm 56.298963 0.152326 0.146525 0.897229 0.120197 0.134075 normal o 
ZTF18aaxcntm 57.271402 0.152326 0.146525 0.774011 0.082916 0.088346 normal o 
ZTF18aaxcntm 58.221374 0.152326 0.146525 0.659866 0.068195 0.071773 normal o 
ZTF18aaxcntm 59.268864 0.152326 0.146525 0.744678 0.109791 0.119014 normal o 
ZTF18aaxcntm 60.184877 0.152326 0.146525 0.675777 0.130758 0.135344 normal o 
ZTF18aaxcntm 61.134177 0.152326 0.146525 0.662419 0.100395 0.110039 normal o 
ZTF18aaxcntm 62.128140 0.152326 0.146525 0.415215 0.127008 0.135384 normal o 
ZTF18aaxcntm 63.117372 0.152326 0.146525 0.413219 0.134267 0.145238 normal o 
ZTF18aaxcntm 64.083242 0.152326 0.146525 0.571906 0.102487 0.104245 normal o 
ZTF18aaxcntm 66.034444 0.152326 0.146525 0.527917 0.076720 0.078339 normal o 
ZTF18aaxcntm 66.986537 0.152326 0.146525 0.433231 0.057757 0.059503 normal o 
ZTF18aaxcntm 67.980896 0.152326 0.146525 0.397701 0.079217 0.080307 normal o 
ZTF18aaxcntm 69.859530 0.152326 0.146525 0.455487 0.098890 0.104251 normal o 
ZTF18aaxcntm 72.790298 0.152326 0.146525 0.242467 0.076554 0.078552 normal o 
ZTF18aaxcntm 78.616788 0.152326 0.146525 0.178864 0.103396 0.105841 normal o 
ZTF18aaxcntm 81.536347 0.152326 0.146525 0.314584 0.136119 0.144899 normal o 
ZTF18aaxcntm 85.476090 0.152326 0.146525 0.078007 0.084398 0.087002 normal o 
ZTF18aaxcntm 86.457389 0.152326 0.146525 0.082773 0.096541 0.100330 normal o 
ZTF18aaxcntm 87.417618 0.152326 0.146525 0.151335 0.134538 0.137495 normal o 
ZTF18aaxcntm 95.218418 0.152326 0.146525 0.154145 0.163260 0.171852 normal o 
ZTF18aaxcntm 96.171068 0.152326 0.146525 -0.042534 0.107461 0.104895 normal o 
ZTF18aaxcntm 97.119317 0.152326 0.146525 0.002877 0.158617 0.156890 normal o 
ZTF18aaxcntm 100.051268 0.152326 0.146525 -0.107661 0.150886 0.152529 normal o 
ZTF18aaxcntm 102.027615 0.152326 0.146525 -0.347971 0.122906 0.118378 normal o 
ZTF18aaxcntm 102.981692 0.152326 0.146525 -0.156963 0.098604 0.095833 normal o 
ZTF18aaxcntm 103.962742 0.152326 0.146525 -0.196192 0.124344 0.122267 normal o 
ZTF18aaxcntm 105.902123 0.152326 0.146525 -0.144881 0.115994 0.113695 normal o 
ZTF18aaxcntm 106.875483 0.152326 0.146525 -0.148835 0.143985 0.142364 normal o 
ZTF18aaxcntm 108.817352 0.152326 0.146525 -0.126201 0.135414 0.133517 normal o 
ZTF18aaxcntm 111.737399 0.152326 0.146525 -0.242660 0.135633 0.132593 normal o 
ZTF18aaxcntm 112.694938 0.152326 0.146525 -0.452459 0.211028 0.192188 normal o 
ZTF18aaxcntm 115.616090 0.152326 0.146525 -0.757313 0.227330 0.208035 normal o 
ZTF18aaxcntm 116.592765 0.152326 0.146525 0.034712 0.242786 0.270199 normal o 
ZTF18aaxcntm 117.576037 0.152326 0.146525 -0.567568 0.355460 0.320276 normal o 
